8042.259766 -76.7549 -17.7534 -68.7167 8.70853 -15.4438 -76.8216 -7.58627 -76.593 -3.68614 -76.5116 -74.5369 -76.9464 -75.0127 -76.7314 -72.5048 -74.9062 -75.7792 -77.0605 -76.8012 -76.7956 -76.8039 -76.8463
8043.265137 -75.2469 -18.0121 -68.7175 4.65543 -15.637 -75.6175 -8.26846 -76.5944 -4.75023 -76.5127 -74.5377 -76.9492 -75.0137 -76.7321 -72.5052 -74.9073 -75.7802 -77.0629 -76.8022 -76.7966 -76.8051 -76.8472
8044.270020 -32.3215 -18.2715 -68.7183 1.59974 -15.8315 -29.5835 -8.86893 -76.5957 -5.65566 -76.5137 -74.5386 -76.952 -75.0146 -76.7328 -72.5056 -74.9084 -75.7811 -77.0652 -76.8033 -76.7975 -76.8064 -76.8482
8045.274902 16.5259 -18.532 -68.7191 -0.721642 -16.0275 20.3349 -9.40317 -76.5971 -6.43569 -76.5147 -74.5394 -76.9548 -75.0156 -76.7335 -72.506 -74.9095 -75.7821 -77.0676 -76.8043 -76.7984 -76.8076 -76.8491
8046.279785 12.2149 -18.7936 -68.7199 -2.52017 -16.2252 14.789 -9.8831 -76.5985 -7.11536 -76.5158 -74.5402 -76.9576 -75.0166 -76.7341 -72.5064 -74.9106 -75.783 -77.0699 -76.8054 -76.7993 -76.8088 -76.85
8047.285156 8.02617 -19.0564 -68.7206 -3.94569 -16.4247 9.68017 -10.318 -76.5998 -7.71377 -76.5168 -74.541 -76.9604 -75.0175 -76.7348 -72.5068 -74.9117 -75.784 -77.0722 -76.8064 -76.8002 -76.8101 -76.8509
8048.290039 4.67682 -19.3207 -68.7214 -5.10121 -16.6264 5.62012 -10.7154 -76.6012 -8.24566 -76.5178 -74.5418 -76.9632 -75.0182 -76.7355 -72.5072 -74.9128 -75.7849 -77.0745 -76.8075 -76.8012 -76.8113 -76.8519
8049.294922 2.06736 -19.5864 -68.7222 -6.05747 -16.8303 2.50638 -11.0811 -76.6025 -8.72255 -76.5189 -74.5427 -76.966 -75.0141 -76.7362 -72.5077 -74.9139 -75.7858 -77.0768 -76.8085 -76.8021 -76.8125 -76.8528
8050.299805 -0.0145151 -19.8536 -68.723 -6.86358 -17.0366 0.102754 -11.4201 -76.6039 -9.15354 -76.5199 -74.5435 -76.9688 -74.9306 -76.7369 -72.5081 -74.915 -75.7868 -77.0791 -76.8096 -76.803 -76.8137 -76.8537
8051.305176 -1.6946 -20.1225 -68.7238 -7.55418 -17.2454 -1.78688 -11.7363 -76.6052 -9.54596 -76.5209 -74.5443 -76.9715 -73.337 -76.7375 -72.5085 -74.9161 -75.7877 -77.0814 -76.8106 -76.8039 -76.8149 -76.8546
